cname,iso2,iso3,group,grtype,aunemp,xunemp
United Kingdom,uk,gbr,22,2,.0081452157416137,.0355217872600852
United Kingdom,uk,gbr,23,2,.0067441695339143,.0564584951569966
United Kingdom,uk,gbr,24,2,.006554458605088,.0406130822266582
United Kingdom,uk,gbr,25,2,.0066755618837812,.0509338351027106
United Kingdom,uk,gbr,26,2,.0057101094716228,.0594096582010404
United Kingdom,uk,gbr,27,2,.006995066471099,.0235439298723528
United Kingdom,uk,gbr,28,2,.0050226021654654,.0647675326101005
United Kingdom,uk,gbr,29,2,.006972269615328,.0616406221813794
United Kingdom,uk,gbr,30,2,.0081572627603264,.0642732187669543
United Kingdom,uk,gbr,31,2,.0074510132315209,.0491591770248612
United Kingdom,uk,gbr,32,2,.009300202408511,.0570568514385821
United Kingdom,uk,gbr,33,2,.0073128206672093,.0720542149111773
United Kingdom,uk,gbr,34,2,.0066548455296593,.077464225637449
United Kingdom,uk,gbr,35,2,.0031484755469237,.073698942055153
United Kingdom,uk,gbr,36,2,.015697257053336,.0652814734294189
United Kingdom,uk,gbr,37,2,.0047734186042444,.0898243641661369
United Kingdom,uk,gbr,38,2,.0042889327607214,.0654292602764905
United Kingdom,uk,gbr,39,2,.0069798145476269,.0553018695737089
United Kingdom,uk,gbr,40,2,.0090504213966565,.0839661471244717
United Kingdom,uk,gbr,41,2,.0070795036298616,.0690070853470035
United Kingdom,uk,gbr,42,2,.007488968319821,.0655794478193294
United Kingdom,uk,gbr,43,2,.004700195845932,.0800383236909594
United Kingdom,uk,gbr,44,2,.0081848459567006,.0727599527322386
United Kingdom,uk,gbr,45,2,.0034287527223343,.0584592158183775
United Kingdom,uk,gbr,46,2,.0086951959539721,.0755554631276253
United Kingdom,uk,gbr,47,2,.0101580301342778,.0550649820983293
United Kingdom,uk,gbr,48,2,.012844965194901,.067622506695202
United Kingdom,uk,gbr,49,2,.0072030356090791,.0752485228350291
United Kingdom,uk,gbr,50,2,.0051655073214054,.0755120583770457
United Kingdom,uk,gbr,51,2,.0076532147434868,.082166297582188
United Kingdom,uk,gbr,52,2,.005791206117704,.0643013972187242
United Kingdom,uk,gbr,53,2,.0120241543558469,.0808933429637085
United Kingdom,uk,gbr,54,2,.0092228903984727,.0999045004524744
United Kingdom,uk,gbr,55,2,.0041602958887899,.1043764414766398
United Kingdom,uk,gbr,56,2,.0086599452282084,.0710601040357013
United Kingdom,uk,gbr,57,2,.010237273251772,.0932090842922259
United Kingdom,uk,gbr,58,2,.008990764880055,.0709634148343937
United Kingdom,uk,gbr,59,2,.0089532858736809,.0856979876697666
United Kingdom,uk,gbr,60,2,.0078623798817052,.0844085466674381
United Kingdom,uk,gbr,61,2,.0085014989529511,.0811308258095249
United Kingdom,uk,gbr,62,2,.0061704816213773,.110353050176254
United Kingdom,uk,gbr,63,2,.0068869451506024,.1088294418565795
United Kingdom,uk,gbr,64,2,.0067616474609668,.07820230365645
United Kingdom,uk,gbr,65,2,.0091251791759585,.0956891903878681
United Kingdom,uk,gbr,66,2,.0087088888023041,.0949299954517182
United Kingdom,uk,gbr,67,2,.007202730215788,.1070282218950988
United Kingdom,uk,gbr,68,2,.0122547590076099,.0890471296967217
United Kingdom,uk,gbr,69,2,.0304957687514456,.0925271662102464
United Kingdom,uk,gbr,70,2,.0094257493202338,.0998401373824671
United Kingdom,uk,gbr,71,2,.0075612152447671,.088927892411687
United Kingdom,uk,gbr,72,2,.0072477016425978,.0905491715284517
United Kingdom,uk,gbr,73,2,.0069086409291306,.0907380214965431
United Kingdom,uk,gbr,74,2,.0052250712992266,.0938355969921567
United Kingdom,uk,gbr,75,2,.0100536985543069,.1107745786087686
United Kingdom,uk,gbr,76,2,.0071932534856801,.1003172700136322
United Kingdom,uk,gbr,77,2,.0147272231078078,.0861352321357819
United Kingdom,uk,gbr,78,2,.0053707133757749,.1005983369109574
United Kingdom,uk,gbr,79,2,.007820739786614,.0844447917796738
United Kingdom,uk,gbr,80,2,.0095077740346698,.0942925603346279
United Kingdom,uk,gbr,81,2,.0068374893451297,.1096207514666438
United Kingdom,uk,gbr,82,2,.0102954794295936,.0931124047995851
United Kingdom,uk,gbr,83,2,.0065662822925207,.1041458816790568
United Kingdom,uk,gbr,84,2,.0062157171778106,.1108038507322864
United Kingdom,uk,gbr,85,2,.0067681701796714,.0851056243608989
United Kingdom,uk,gbr,86,2,.0056697906237208,.1020504989708078
United Kingdom,uk,gbr,87,2,.0054151219216513,.0985139431551792
United Kingdom,uk,gbr,88,2,.0105708376880134,.0797010872647682
United Kingdom,uk,gbr,89,2,.0104530287316351,.1112858766222771
United Kingdom,uk,gbr,90,2,.0047225988806895,.0909815067845637
United Kingdom,uk,gbr,91,2,.0049427008195742,.0981121832358504
United Kingdom,uk,gbr,92,2,.0057437233708646,.0945619104846145
United Kingdom,uk,gbr,93,2,.0059897570059617,.0955668761146771
United Kingdom,uk,gbr,94,2,.0052231621828751,.0949311725797554
United Kingdom,uk,gbr,95,2,.0043910199621727,.0987440896539325
United Kingdom,uk,gbr,96,2,.0047146138787341,.0815489222127461
United Kingdom,uk,gbr,97,2,.0071253490017124,.0939206027426386
United Kingdom,uk,gbr,98,2,.0080515824206798,.0893878428625071
United Kingdom,uk,gbr,99,2,.0050501185764523,.0794765096948753
United Kingdom,uk,gbr,100,2,.0071998062343416,.0767665124044969
United States,us,usa,1,1,.0149918349273183,.0354959876051034
United States,us,usa,2,1,.0113505807041594,.0433678428672081
United States,us,usa,3,1,.0116751111337385,.0721300331823844
United States,us,usa,4,1,.0110934176169868,.0846199082307544
United States,us,usa,5,1,.0118939570827881,.0895346767169717
United States,us,usa,6,1,.0107579001357323,.0936738513336403
United States,us,usa,7,1,.0118187676495996,.0916352885959283
United States,us,usa,8,1,.0102562867818766,.0932677401220079
United States,us,usa,9,1,.0087177014046799,.0927258847811466
United States,us,usa,10,1,.0076702757114697,.0889173576567198
United States,us,usa,1,2,.0154490991646677,.0366287924347131
United States,us,usa,2,2,.,.
United States,us,usa,3,2,.,.
United States,us,usa,4,2,.,.
United States,us,usa,5,2,.,.
United States,us,usa,6,2,.,.
United States,us,usa,7,2,.,.
United States,us,usa,8,2,.,.
United States,us,usa,9,2,.0155491640613008,.029022901340601
United States,us,usa,10,2,.0085635844234435,.0312586213788405
United States,us,usa,11,2,.009164880300532,.029494466671717
United States,us,usa,12,2,.0079219898918154,.0279341676038952
United States,us,usa,13,2,.0114489878544331,.0313695039449698
United States,us,usa,14,2,.0097642155402746,.0387658934788414
United States,us,usa,15,2,.0124257680915663,.0411530521569045
United States,us,usa,16,2,.013982172675788,.0476033611598833
United States,us,usa,17,2,.0108724645537221,.0501687142385008
United States,us,usa,18,2,.0116277633793745,.0533502570187903
United States,us,usa,19,2,.0134404865053643,.0552182386756724
United States,us,usa,20,2,.0126964832120376,.0577067446976348
United States,us,usa,21,2,.0116656061682442,.0620780227093729
United States,us,usa,22,2,.0120198606436538,.0625516022175184
United States,us,usa,23,2,.0104880780407151,.0704736699826035
United States,us,usa,24,2,.012872846172284,.0685101944790126
United States,us,usa,25,2,.0114436733979112,.0743433344918334
United States,us,usa,26,2,.0119478921187333,.068188398654622
United States,us,usa,27,2,.0113311374256979,.0814870162471717
United States,us,usa,28,2,.0120472985023133,.0757377158503139
United States,us,usa,29,2,.0124680319316745,.080163982674964
United States,us,usa,30,2,.0105681885487283,.0777863974309411
United States,us,usa,31,2,.0093392937686005,.0823484433352001
United States,us,usa,32,2,.0123381283448554,.0759545227816253
United States,us,usa,33,2,.0117174975220174,.082268516261946
United States,us,usa,34,2,.0110500494604591,.0887467023842913
United States,us,usa,35,2,.0095266597065652,.0832931440259665
United States,us,usa,36,2,.0102607386890022,.0881824442122823
United States,us,usa,37,2,.0127341085950592,.0810978657936103
United States,us,usa,38,2,.0124241306500233,.0852617580690514
United States,us,usa,39,2,.0099535081529845,.087184033373726
United States,us,usa,40,2,.0111760536651806,.0921916374425327
United States,us,usa,41,2,.0110431183269483,.0876339720177667
United States,us,usa,42,2,.0068159398414878,.0923052841568269
United States,us,usa,43,2,.0161704968524316,.0892760421260101
United States,us,usa,44,2,.0135153992110141,.0871701793833522
United States,us,usa,45,2,.0070880177274278,.0952239503663552
United States,us,usa,46,2,.0144232240638267,.0862433553343171
United States,us,usa,47,2,.0101318894675946,.0931682992309676
United States,us,usa,48,2,.0171073789355326,.0869609301483347
United States,us,usa,49,2,.0107072702634142,.0859175021399736
United States,us,usa,50,2,.0114448011823183,.0915247138085532
United States,us,usa,51,2,.0101897975181164,.0999793829875533
United States,us,usa,52,2,.0097745443598194,.0963518881085604
United States,us,usa,53,2,.0185273128460449,.0828285212354458
United States,us,usa,54,2,.0109884819154977,.0939381879901745
United States,us,usa,55,2,.0089168567887608,.0891371664279827
United States,us,usa,56,2,.0088147310027095,.092153367013638
United States,us,usa,57,2,.01240481744336,.0944680700938387
United States,us,usa,58,2,.0099542157072403,.0918561229238967
United States,us,usa,59,2,.0108794459598641,.100262398521105
United States,us,usa,60,2,.0071296053465642,.0956880411178618
United States,us,usa,61,2,.0200731600447777,.0823797259932624
United States,us,usa,62,2,.009492385288238,.0909286364471878
United States,us,usa,63,2,.0107360152910931,.0902605017796179
United States,us,usa,64,2,.0082313564066026,.0975582189653059
United States,us,usa,65,2,.0145705525853809,.0896905664499974
United States,us,usa,66,2,.0084656229754482,.0959577342319246
United States,us,usa,67,2,.008927634290518,.0980088709031233
United States,us,usa,68,2,.0175639841576431,.0825451859263605
United States,us,usa,69,2,.0096460167949144,.0940161198616727
United States,us,usa,70,2,.0105072366219328,.0949413959817111
United States,us,usa,71,2,.0138896618754011,.093052408170754
United States,us,usa,72,2,.0088729706674823,.1000715464463553
United States,us,usa,73,2,.0091539838901443,.0947383773401793
United States,us,usa,74,2,.0115344701942599,.0893660800462702
United States,us,usa,75,2,.007703990931641,.090148273623165
United States,us,usa,76,2,.0110579661683833,.0940114639036422
United States,us,usa,77,2,.012071298480759,.0919506680531127
United States,us,usa,78,2,.0066350151361479,.0946787042155158
United States,us,usa,79,2,.0130910729063866,.0903172085672651
United States,us,usa,80,2,.0086271589516548,.0941857607013239
United States,us,usa,81,2,.0093150968941686,.0970788289050872
United States,us,usa,82,2,.0066921175292546,.0971783911364463
United States,us,usa,83,2,.0110441345121448,.0894836513510461
United States,us,usa,84,2,.0094263225668876,.0917176818478718
United States,us,usa,85,2,.0077831653060707,.0917935600871165
United States,us,usa,86,2,.0123340654377979,.0823701439980407
United States,us,usa,87,2,.0072639768864008,.0925371212130588
United States,us,usa,88,2,.0076760975705324,.0935279116195594
United States,us,usa,89,2,.007186871566493,.09636984933814
United States,us,usa,90,2,.0084457358440196,.095208246807688
United States,us,usa,91,2,.0071685598300709,.0904639995802414
United States,us,usa,92,2,.0076244472588122,.0953441609860164
United States,us,usa,93,2,.007052593978493,.0893558086927521
United States,us,usa,94,2,.0087479855616602,.0940353145275186
United States,us,usa,95,2,.0083749976412266,.0890841623472898
United States,us,usa,96,2,.0071116394116469,.0885055047070124
United States,us,usa,97,2,.0073384554238983,.0885130297683622
United States,us,usa,98,2,.007586513573583,.086834481863289
United States,us,usa,99,2,.0074136902421873,.083229606649132
United States,us,usa,100,2,.0082853605422582,.0838281543765436
